,Name,Star,Location,Date,Title,Review
128,Melanie,1.0,the United States ,"November 14, 2022",Don't expect the print you ordered...,"Already had the set with zebras and butterflies, tried ordering the set with clouds and teddy bears and I suppose they thought we just needed more zebras and butterflies. Really stinks because my daughter is potty training and is really excited about different prints but she got excited just to open it and see the same underwear she already has. From a mother who's trying everything to keep her toddler engaged and excited about potty training, thanks a lot. I'd return but the point was to get more underwear for accidents, we expected to have these in time to for her to start her week at daycare so returning would be insult to injury."
129,Mackenzie Steele,1.0,the United States ,"September 7, 2022",Not the best!,"I bought these along with a package of Hanes panties while potty training my daughter & these were not it for us. She is a true 2T, so I bought that size in both panties. The Hanes are so soft, the cut is great on her, & the sizing is 100% true to size. With these, they are so big in her waist & SUPER tight on her legs! I will add that she is a small toddler, so about 28 pounds with long, skinny legs! The cut is so high that you can see them over her shorts which I was not okay with. I would not recommend these at all!"
130,An,1.0,the United States ,"November 27, 2022",Terribly uncomfortable,I thought I got a great deal for the price but UGH these are soooo tight around my skinny toddlers waist while being baggy everywhere else. I sized up one size. They’re also.. high waisted… very strange fit for a toddler.
131,L,1.0,the United States ,"October 3, 2022",Manufacturing whoops!,"Same product ordered. Same product delivered, and supposedly same product given but they are clearly two different sizes! They say 4T and 5T but one package is all much smaller than the others. They even say they are 4T/5T in the underwear themselves and not just on the plastic package. Major malfunctioning by the manufacturer."
132,Sarah Cookley,1.0,the United States ,"January 26, 2022",Pattern choosers beware,"My daughter chose the pattern she wanted based on the pictures. What I received is not even close to what she picked. I really hate when it is Amazon’s mistake and then I go to return it and I’m the one that will have to be inconvenienced to go somewhere to drop the item off. Getting my kid to pick out an outfit is so hard already, I was hoping if she had a choice in the underwear, she would be excited. Stinks to not get what you bought, then have to wait longer to get the right item, AND head to the store to return."
133,Jessie Gordon,1.0,the United States ,"July 21, 2022",Not Designs/Colors in the Picture,"My two-year-old daughter won’t care, but when you purchase these, they apparently may or may not be the colors or designs that are in the photo here. We got bright blue, hot pink, and others with swans, stars, etc. Not worth the hassle of returning, but certainly won’t purchase again."
134,samantha,1.0,the United States ,"November 17, 2022",Falling apart,Good for potty training but it is hemmed weird and coming apart
135,Page Castro,1.0,the United States ,"November 4, 2022",Review,We’re kind of small but overall decent for the price.
136,Amazon Customer,1.0,the United States ,"December 29, 2019",Not what I ordered.,"I ordered this product based off the assortment I saw in the picture provided. I don't recall reading in description that you would receive whatever they felt like sending you and would be nothing like the ""false"" picture provided. I ordered this specifically for the unicorns as my daughter has refused to wear underwear for years and the other day decided to wear underwear. We picked these out together, that she wanted to wear, and anxiously awaited the arrival of her new unicorn underwear. Instead we received what look like llamas.  Extremely disappointed in the false advertising and am sure that many purchases are made with the customer assuming they will receive the item of assorted underwear pictured!"
137,Jillian Ramos,1.0,the United States ,"September 7, 2021",They fit my 3 month old,"These are laughably small. I kid you not, I cried laughing opening these. My 3 yo looked at me like I was crazy. She’s a tiny girl for 3 and they didn’t fit! I ended up getting a set from a dollar general and they were perfect. Sizing is all wrong with these and omg don’t get me starting on washing them. Like I said, they fit my 3 month old!"
138,April,2.0,the United States ,"December 7, 2022",Avoid if your child is not a twig,My daughter is in the average range of 2-3 year olds her legs are not rail thin so these were super tight..I had to not let her wear them as I was worried it would hurt her..she was very bummed. Also a couple pairs has stains on them.
139,Amber,2.0,the United States ,"October 27, 2022",Possibly labeled wrong,"I purchased these for my growing girl. She needed to size up from 2/3T to the next size which was 4/5T. I washed them before she wore them the first time and noticed they seem to fit the same. Compared them to to old pair, and the old ones may actually be a smidge larger!"
140,Chipperfan5867,2.0,the United States ,"November 3, 2022",A little snug!,"The pattern is cute, but they definitely seem to fit snug for a 2T-3T size. They did shrink somewhat in the wash, but that’s to be expected. Just be mindful of sizing when ordering."
141,Bri Pete,2.0,the United States ,"March 3, 2022",Wrong size received,Cute but I received the wrong size. Ordered 4T-5T based on the reviews and received 2T-3T instead. They also looked like they were a return and were shoved in the bag.
142,Erika Bell,2.0,the United States ,"August 13, 2020","Sort of disappointed, unclear description.","Product description not quite accurate. I thought I ordered what was shown in picture and I received something else.I specifically let my daughter help choose what type of panty is is ordering as it helps add to her excitement of being potty trained. I bought the pack with 4 styles for her, 3 being designed and the others were plain colors. She was really excited for her new flower panties and we received two packs of panties with two designs: assorted plain colors , and one pattern : zebras with flowers.My daughter is fussy and doesn't like these, but I have a niece who can use them. Disappointed as we were sort of counting on these panties to get here today and now I have to buy others."
143,Anna Kay,2.0,the United States ,"December 17, 2021",Too small for average sized two year old,"I bought 2T-3T for my 2 year old and they were so tight. I ordered this size because I had underwear from old navy for the same size and it fit Perfectly.The quality is not that great either, but I guess that’s expected with the price."
144,Abbylynn,2.0,the United States ,"April 24, 2021",Incorrect item/print sent.,Spent way too much time searching toddler panties trying to find a design for my daughter that would encourage her with potty training but also colors that wouldn’t be too visible between little girl leggings...The panties sent to me are not even close to what I picked out for her. I picked out zebras & received only one with a print—weird monster looking things. It’s too much of a pain to return or I would because I’m annoyed at my already wasted time picking out panties.
