,Name,Star,Location,Date,Title,Review
140,John J.,5.0,the United States ,"December 12, 2022",Good Quality,These are good quality. They do run a little bigger than we expected.
141,sonil,5.0,the United States ,"November 21, 2022",Perfect,Just what my son was looking for. Perfect for his high top Nikes. His short no see socks we’re not cutting it for comfort. So these are great
142,Barbi Weger,5.0,the United States ,"November 21, 2022",Fit as good as I hoped for,My grandson has larger feet but these fit him really good and he wears a size 9-10 in shoes
143,Ken Tagney,5.0,the United States ,"November 27, 2022",Soft,"Great socks, soft and fit well"
144,Brenda,5.0,the United States ,"November 18, 2022",THEY FIT AND LOOK AWESOME.,MY BOYS LOVE THESE SOCKS.  THE SIZE FITS GREAT AND THEY LOOK GREAT WITH THEIR SNEAKERS!
145,angela price,5.0,the United States ,"November 12, 2022",Boys socks,They are a perfect fit for the boys they love them
146,Grace Petersen,5.0,the United States ,"October 3, 2022","True to size, doesn't shrink much","I've been searching for the right socks for my boy toddler whose fit are much like bricks. Just about every brand I've tried either don't fit right, shrank down to nothing, or were just way too tight on his feet. But these are great!!! They don't shrink a whole lot, great stretch, super soft and not too tight around the ankles. Super happy with my purchase"
147,Kale Adams,5.0,the United States ,"October 24, 2022",Great for the price!,"Overall, these socks are fantastic for the price! Affordable and good quality! Definitely stretchy!"
148,Marlon,5.0,the United States ,"October 10, 2022",It was good for my son,They ran a. Little large but for my growing son it was fine
149,V. Tidwell,5.0,the United States ,"September 27, 2022",Arrived quickly and as advertised,"Good product, quality socks!"
150,Kristen Ball,1.0,the United States ,"December 11, 2022",Snow went through the bib,"I was so excited to get this snow bib and the matching jacket. Sadly, after only two hours in the snow the bib and jacket he soaked through to the clothes instead of protected the clothes from moisture."
151,Sarah,1.0,the United States ,"April 18, 2021","Buy Budget, Get Junk","We live in Alaska, and I decided to give these a chance, knowing full well that these might not be ""REAL"" snow pants made for children who actually live in harsh, winter climates.  Confirmed.  They are not.  If you like to piddle in the occasional snowfall, make the once-a-year snowball, and impress with a handful of snow angels, these might work.  But, if you are living and eating snow, day in and day out in the rugged frontier, you'd be better off wrapping layers of waxed flour sacks around your body.Waterproof?  Not reallyDurable?  See pictures...  this is after two months...(We have other brands that take a beating for six months and still keep going down the line.)"
152,Anonymous12345,1.0,the United States ,"March 7, 2022",Poor seaming,"Ordered a pair of these in November and the stitching in the crotch and leg began to come apart in December.  We then ordered a new pair and the EXACT same thing happened.  It's a good price, yes, but the quality seems to be lacking.  Would not recommend."
153,Kristin Donnelly,1.0,the United States ,"February 5, 2021",Terrible quality,I gave them to my son 5 for Christmas and I have already repaired them 2 time the stitching all up the legs let go. To repair these. By hand will take an entire day they are not ripped the stitching is gone! Terrible they didn’t last a month now 2 weeks later after I fixed it the only spot still stitched is my repair!
154,Amazon Customer,1.0,the United States ,"March 2, 2021",Great color but ripped within first week,We ordered these for our 5 year old. They fit great and seemed to be well made.  Unfortunately  within the first week of wearing them the inseam ripped. They were sold out of the size and color we wanted do we returned them.
155,K.N.,1.0,the United States ,"December 7, 2020",Not water proof,"These snow pants were not water proof. They are ""water resistant"" but after wearing these to play in the snow for about an hour, my son's jeans were soaked. The snow pants were also incredibly heavy do to all of the water they absorbed. They were like a sponge."
156,Bradley G. Benham,1.0,the United States ,"November 5, 2021",Ripped after two uses,"My son wore these one time and they were great. The next time, he came home from school and one of the legs had completely ripped open on the seam."
157,Sean P.,1.0,the United States ,"February 28, 2021",Lackluster Durability,"After just over a month, these have already torn at the seams (maybe 20 days of total wear) and need to be replaced. Durability is NOT good, so don’t expect to get much use out of these."
158,William A Smith,1.0,the United States ,"February 10, 2021",Poorly made,"My return window for this item closed about a week ago, just in time for the seam to totally bust! These pants lasted two months before ripping. They’ve been worn less than 10 times. Consider investing elsewhere."
159,Amazon Customer,1.0,the United States ,"February 18, 2021",Fell apart after a couple weeks,These snow pants worked great at first. There great with keeping you warm and dry. But after less then a month of using them they came apart at the crotch area.
160,Nicki,2.0,the United States ,"December 13, 2022",Crotch stitching rips,"My son wore these for about a month before the crotch blew out on the playground. He is a husky 9 year old boy who usually wears mens medium sweat pants, these fit perfectly but he went to go roll a big snow ball for a snowman and the stitching just ripped."
161,Sara L.,2.0,the United States ,"February 17, 2021",Knees may be reinforced but the SEAMS aren’t.,It only took my 45 lbs 6 year old a month of recesses before his knees were all ripped up. The jagged tear starts at one of the seams at the knees. I can’t sew a jagged tear closed. The material they use on these is not very strong. I may have to go for a high end brand since he plays hard.
162,Sara,2.0,the United States ,"January 28, 2021",Seams fell apart in one use,"Our son wore these snow pants out to play one time and the seams around the bottom of the pants fell apart and the ""stuffing"" was coming out.  You can see how little insultation is provided when there is a hole in the bottom of the pants. Not worth the money for one use."
163,Amazon Customer,2.0,the United States ,"March 18, 2021",alright,they ripped with a week so I had to sew them back up otherwise they were alright also I think they run a little on the small side
164,Brooklyn,2.0,the United States ,"January 27, 2020",Much too large in chest.,"Not bad pants, I guess, but we did not keep them. They were all-over too big, as if they were ""husky"", especially in the chest. The two stars are because of the size. I cannot speak about the quality since they were not worn. We were pleased, however, that the return was free. That is a plus for the company."
165,Amazon Customer,2.0,the United States ,"February 18, 2021","Ok, but not good material","My sib koves it, but it tear off from the sim on the second day of wear."
